reviewerID,reviewText,normalized_overall
AKXWTHZQZJPW0,I BOUGHT THIS EXACT MODEL FROM AMAZON IN OCTOBER AND HAVE COOKED A FEW MEALS FINE I ALSO USE THE POT TO BOIL WATER AND HAVE NOTICED THAT EACH TIME I DO SO A FEW MORE RUST SPOTS FORM SO NOW THE STAINLESS STEEL POT IS RUSTED COMPLETELY INSIDE I ALSO USE OTHER STAINLESS STEEL POTS TO BOIL WATER AND THEYRE ALL FINEANOTHER PROBLEM IS THAT THE POPUP THING IN THE LID GETS STUCK OFTEN AND I HAVE TO TAP IT TO GET IT TO POP UP THIS ISSUE IS MENTIONED IN THE MANUAL BUT THAT FACT THAT IT HAPPENS AT ALL IS A SIGN OF POOR DESIGNTHE POT IS MADE IN CHINA I RECOMMEND GETTING OTHER SIMILARLYPRICED BUT POTENTIALLY BETTER POTSAS A FOLLOWUP I RETURNED THE POT TO PRESTO AND THEY WERE VERY SURPRISED BY THE RUST AND SAID THEYD NEVER SEEN ANYTHING THAT BAD SO THEYRE SENDING OUT ANOTHER ONE ILL UPDATE THIS REVIEW WITH MY EXPERIENCE WITH THE NEW ONEAS A FOLLOWUP I GOT A SECOND POT FROM PRESTO AND THE SAME THING HAPPENED RUST ALL OVER THE INTERIOR JUST FROM BOILING WATER IM HOPING TO GET MY MONEY BACKFOLLOWUP PRESTO ENGINEERS CONTACTED ME AND ASKED FOR A SAMPLE OF MY TAP WATER TO TEST I SENT THEM THE SAMPLE BUT THEY NEVER GOT BACK TO ME WITH THE TEST RESULTS CUSTOMER SERVICE DID REFUND MY MONEY THOUGH SO THAT WAS NICE I SUSPECT THERE MIGHT BE SOMETHING IN OUR TOWNS TAP WATER THAT REACTS WITH THE POT,NOTPERFECT
A1LYKSWENNMK7I,I HAD AN ALUMINUM VERSION OF THIS SAME PRESSURE COOKER THAT I LOVED AND USED FOR MANY YEARS I FINALLY BOILED SOMETHING DRY IN IT AND IT WARPED THE BOTTOM TO THE POINT THAT I COULDNT USE IT ANY MORE I DECIDED TO UPGRADE TO A STAINLESS VERSION BECAUSE ALUMINUM MAY OR MAY NOT BE GOOD TO COOK IN DEPENDING ON WHO YOU ASK THIS POT IS CONSIDERABLY THINNER THAN THE ALUMINUM ONE WHICH I CHALK UP TO STEEL BEING MORE DURABLE BUT THE BIG PROBLEM WITH THIS ONE IS THAT THE HANDLE ON THE LID DOESNT LINE UP WITH THE HANDLE ON THE POT IT ENDS UP BEING SLIGHTLY TO THE LEFT SO THEN I HAVE TO BACK IT OFF A LITTLE SO THAT THE SAFETY KNOB WILL POP UP TO LOCK THE LID IT DOESNT FEEL UNSAFE AND IT COOKS WELL BUT IT IS ANNOYING AND FEELS CHEAP I GUESS IM STUCK WITH THIS ONE BUT I WONT BE BUYING ANOTHER ONE ONLINE IF I CAN HELP IT ILL BE OPENING THE BOX IN THE STORE AND MAKING SURE THE LID WORKS FIRST NEXT TIME,NOTPERFECT
AKENLKDUDP0Q2,I BOUGHT THIS QT STAINLESS PRESSURE COOKER AND HAVE BEEN VERY PLEASED WITH IT THE BOTTOM IS TRIPLE CLAD AND HEAVYDUTY IT IS INDUCTION READY TOO FOR THOSE WHO COOK BY THIS METHOD THIS PRESSURE COOKER IS WELL WORTH THE MONEY AND WORKS WELL CLEANS UP WELL AND CAN ACCOMODATE THE SAME STAINLESS TRIVET AND LITTLE PAN THAT GOES INTO THE QT STAINLESS PRESSURE COOKER WHICH I BOUGHT BEFORE I GOT THIS QT ONE,PERFECT
A2DENI0GB3AE3M,IVE USED A QT ALUMINUM PRESSURE COOKER FOR YEARS IT FINALLY BIT THE DUST SO I DECIDED TO TRY A STAINLESS STEEL COOKER THIS ONE IS TALLER BUT NOT AS WIDE AS MY PREVIOUS COOKER HOWEVER IT IS PLENTY BIG TO HOLD A POUND CHICKEN OR ROAST WHICH IS WHAT I USUALLY COOK IN IT SO FAR I REALLY LIKE IT AND NO PROBLEMS YET WITH HARDWARE RUSTING LIKE IVE READ IN A FEW REVIEWS I WOULD RECOMMEND THIS ONE TO ANYONE WHO NEEDS A NOTTOOBIG PRESSURE COOKER,PERFECT
A1CKFQBWVM6MFO,I AM VERY HAPPY WITH THE QUALITY PRICE AND VERSATILITY OF THIS PRESSURE COOKER I HAVE MADE SOME GREAT TASTING QUICK MEALS IN A PINCH AND USE IT AS A QUART SAUCE PAN AS WELL IT WORKS WELL WITH MY INDUCTION COOKTOP AS WITH ANY PRESSURE COOKER BE CAREFUL WITH MOVING IT,PERFECT
A1RIU1AAU4ZPEC,EXTREMELY WELL MADE ASSEMBLY WAS PRETTY EASY QUART IS THE PERFECT SIZE FOR BEANS AND LINTELS IF WE WERE OMNIVORES WED NEED A BIGGER POT BUT FOR VEGANS QUART IS PERFECT STAINLESS STEEL IS HIGH QUALITY AND SUPPOSEDLY HEALTHIER THAN ALUMINUM,PERFECT
A1YLJFWYV3EYF5,I WAS SO GLAD I GOT THIS PRESSURE COOKER AND USE IT FAIRLY OFTEN SO FAR I HAVE COOKED ROASTS CHICKEN WHITE POTATOES AND SWEET POTATOES IN IT AND JUST LOVE IT AS YOU CAN COOK THESE ITEMS IN A LOT ESS THAN HALF THE TIME IT WOULD NORMALLY TAKE TO COOK THE ITEMS I DONT KNOW WHY IT TOOK ME SO LONG TO GET ONE,PERFECT
A145K6RGUUMAEO,I LOOK A LOT OF LAMB AND BEEF THIS MAKES THE JOB QUICK AND EASY MIN PRESSURE AND MEAT IS TENDER BUT MAINTAINS FLAVOR NEEDS RUBBER CHANGE IN MONTHS DEPENDING ON USAGE,PERFECT
ACSX5AIZE3MJ9,THIS IS NOTHING FANCY BUT IT WORKS WERY WELL REPLACEMENAT PARTS ARE EASY TO BUY YOU CANT OPEN IT IF ITS UNDER PRESSURE BECAUSE IT HAS A LOCK BY THE HANDLE SAFETY FEATURE ACTUALLY I THINK ITS VERY SAFE AS IT HAS OTHER FEATURES AS WELLI THINK ONE OF THE MOST IMPORTANT THINGS TO LOOK FOR IS WHAT ITS MADE OF AFTER SAFETY OF COURSE THIS IS STAINLESS STEEL WHICH IS GOOD BECAUSE YOU DONT WANT ALUMINUM ALUMINUM WILL STAIN AND GET EATEN AWAY WITH ACIDIC FOOD SUCH AS VINEGAR OR LEMON JUICEANOTHER THING TO CONSIDER IS THAT IT TAKES TIME TO HEAT UP AND COOL DOWN SO EVEN THOUGH ALL PRESSURE COOKERS SAY IT TAKES A LOT LESS TIME TO COOK THEY DONT TAKE THE HEATUP COOLDOWN TIME INTO CONSIDERATION EVEN THOUGH THEY ARE CORRECT ABOUT THE ACTUAL COOKING TIMEGOOD PRESSURE COOKEREDITIN I BOUGHT A KUHNRIKON PRESSURE COOKER AND IM EVEN MORE PLEASED WITH THATITS QUITE A BIT MORE EXPENSIVE TIMES BUT A LOT QUIETER AS IT RELIES ON AN INTERNAL SPRING TO MAINTAIN PRESSURE AS OPPOSED TO GRAVITY FOR THE PRESTO THE KUHNRIKON ALSO ALLOWS LESS WATER TO ESCAPE I KEEP BOTH OF THEM BUT I HAVENT USED THE PRESTO FOR MONTHS NOW CONSIDERING I BOUGHT THE PRESTO IN ITS AMAZING THAT IT WORKS PERFECTLY EVEN THOUGH IT GOT HEAVY USE I EVEN PUT THE RUBBER SEAL AND THE LID IN THE DISHWASHER EVERY TIME AND IT STILL HELD UP ITS MY BACKUP COOKER NOW AS I CANT LET GO OF SOMETHING THAT STILL WORKS FINE,PERFECT
ABGUYO15QL96G,THIS IS MY FIRST PRESSURE COOKER AND I REALLY LIKE IT FOR THIS PRICE IT IS A GOOD CHOICE FOR THOSE WHO ARENT SURE IF THEY WILL USE IT MUCH IT IS ESPECIALLY USEFUL FOR VEGETARIANS BEANS THAT NORMALLY TAKE HOURS TO SIMMER IN A SAUCE PAN ARE DONE IN MINUTES IN THE PRESSURE COOKER I WAS AFRAID TO USE IT AT FIRST BUT THERE ARE SAFETY FEATURES WHICH SHOULD MAKE YOU COMFORTABLE USING IT AS LONG AS IT IS UNDER PRESSURE YOU CANNOT OPEN THE TOPALTHOUGH I DO LIKE THIS PRODUCT IT IS OVERLY LARGE FOR MY NEEDS IF YOU JUST PLAN ON COOKING A CUP OR TWO OF BEANS AT A TIME I WOULD RECOMMEND GETTING THE QT VERSION OF THIS PRODUCT BECAUSE THE PRESSURE COOKER IS SO FAST THERES REALLY NO NEED TO MAKE LARGE BATCHES OF THINGS,NOTPERFECT
A19N65QM9DR33N,I NEVER REALLY THOUGHT I WOULD BE WRITING A REVIEW TO PRAISE A PRESSURE COOKER BUT ANYWAYS I AM SOME OF THE MOST COMMON PROBLEMS THAT PEOPLE FACE WITH PRESSURE COOKERS ARE LOUD SOUND TOO MANY WHISTLES AND FOOD THAT STICKS TO THE BOTTOM NEVER COMES OFF WHILE CLEANING THIS COOKER IS A PLEASANT SURPRISE BECAUSE NONE OF THESE PROBLEMS HAPPEN WITH THIS PRESTO I SIMPLY DUMPED LENTILS CARROTS PEAS AND PEARL ONIONS ALTOGETHER INTO THIS COOKER AND BOOM AFTER MINUTES THE LENTILS SOUP WAS READY NOW YOU MAY THINK WHAT IS SO SPECIAL ABOUT THIS WELL HERE IS THE INTERESTING PART GENERALLY WHEN LENTILS ARE COOKED IN PRESSURE COOKERS THEY APPEAR LIKE SEPARATE LENTIL SEEDS COOKED INDIVIDUALLY AND DO NOT GEL WITH THE VEGETABLES TOGETHER TO FORM INTO A RUNNING SOUP BUT AFTER COOKING IN THIS PRESTO COOKER THE WHOLE THING TURNED OUT TO BE A PERFECT SOUP EVEN WITHOUT ME PUTTING ANY EXTRA EFFORT TO MIX THE VEGETABLES WITH A SPATULA IT BLENDED THE LENTILS AND VEGETABLES IN SUCH A BEAUTIFUL WAY THAT IT WAS JUST READY TO EAT NOW HERE IS THE GOOD PART IT DID NOT MAKE ANNOYING WHISTLES IT DID NOT POUR EVEN A SINGLE DROP OF WATER OR SOUP OUT OF THE TOP AND THE INNER SIDE OF THE LID IS IMMACULATE EVEN AFTER COOKING THREE CUPS OF LENTILS SO THAT MEANS NOTHING WAS SPILLING DURING THE COOKING PROCESS IT IS THE MOST CONTROLLED AND WELLDESIGNED COOKER I HAVE EVER USED IN MY WHOLE LIFE TRUST ME YOU WILL NOT BE DISAPPOINTED WHENEVER YOU COOK IN THIS COOKER IT WILL MAKE YOU FEEL LIKE SOMETHING HEALTHY IS IN STORE FOR YOU TO EAT AND ALSO GETS YOU EXCITED TO EAT IT HOT FROM THE STOVE AND OF COURSE CONTRIBUTES TO A MUCH MORE HEALTHY LIFESTYLE,PERFECT
A2NFWBJGGT9BM5,I LOVE MY PRESSURE COOKER SUPER RELIABLE AND IF YOU FOLLOW THE DIRECTIONS IT ALWAYS COOKS PERFECTLLY BROWN RICE IS COOKED IN MINUTES MY FIRST LESSON WAS TO FACTOR IN THE AMOUNT OF TIME IT TAKES FOR THE PRESSURE COOKER TO COOL DOWN ENOUGH TO OPEN THE LID THAT USUALLY TAKES ANOTHER MINUTES IF YOU ARE TRYING TO ORCHESTRATE ALL YOUR FOOD BEING READY AT THE SAME TIME FOR A HOT MEAL I AM GUESSING THE COOL DOWN TIME IS ALSO PART OF THE COOKING PROCESS THE INSTRUCTIONCOOK BOOK THAT COMES WITH IT IS VERY RIGHT ON AND HELPFUL VERY EAST TO CLEAN MAKE SURE YOU TAKE OUT THE RUBBER GASKET FROM THE LID AND CLEAN IT WELL AFTER EACH USE I HAVE READ THAT PRESSURE COOKING RETAINS MORE NUTRIENTS IN THE FOOD THAN ANY OTHER TYPE OF COOKING MAKES SENSE BECAUSE SO LITTLE STEAM OR ANYTHING ESCAPES,PERFECT
A3B2QNWZP5VZ17,IT COOKED A NICE MEAL HOWEVER AFTER VERY FIRST TIME COOKING THERE WHOLE CHICKEN THE BOTTOM OF PAN BROWNED AT SOME SPOTS I HAVE TRIED EVERYTHING AND CANNOT GET THOSE BROWN SPOTS OUT I USED A GOOD AMOUNT OF OLIVE OIL WHITE WINE AND OF WATER,NOTPERFECT
A27002CI09ZH6M,I HAVE OWNED AND USED THIS COOKER FOR SEVERAL YEARS IT IS THE PERFECT SIZE FOR MY PERSON HOUSEHOLD MANY EMPTY NESTERS AND THOSE WITH SMALL KITCHENS WILL FIND THIS A TERRIFIC PRODUCTTHE ACCESSORIES MAKE THIS POT MULTIFUNCTIONAL AND EXPAND ITS USEFULNESS THERE IS A STEAMER BASKET A GLASS LID A STRAINER LID WHICH LOCKS IN PLACE LIKE THE PRESSURE COOKING LID FOR DRAINING HOT LIQUID FROM PASTA VEGGIESETC THE LOCKING CAPABILITY OF THE STRAINER LID MAKES DRAINING HOT LIQIUDS VERY EASY AND SAFETHERE ARE MANY BOOKS AVAILABLE FOR THOSE UNFAMILIAR TO PRESSURE COOKING SUCH ASPRESSURE PERFECT TWO HOUR TASTE IN TWENTY MINUTES USING YOUR PRESSURE COOKERAND MANY OTHERS THE OPTIONS ARE UNLIMITED AND SO YOU ARE NOT STUCK WITH ONLY POT ROAST OR STEW YOU CAN EVEN BAKE CHEESECAKE IN THE PRESSURE COOKER PICK A BOOK AND GET STARTEDTHE PRESTO WEBSITE IS ANOTHER GREAT RESOURCE WITH LOTS OF RECIPES AND TIPSTHIS COOKER SAVES TIME CONSERVES ENERGY PROPANE IN MY CASE AND PREVENTS LOSS OF NUTRIENTS IN FOOD WHILE GIVING DELICIOUS RESULTSDO NOT LET THE STORIES OF PRESSURE COOKERS EXPLODING FROM WAY BACK WHEN FRIGHTEN YOU THE NEWER COOKERS HAVE SAFETY FEATURES TO PREVENT THISTHE PRESTO BRAND IS VERY COMMON ACROSS THE COUNTRY SO THE PARTS ARE WIDELY AVAILABLETHE SEALING RING MUST BE REPLACED ON ALL PRESSURE COOKERS PERIODICALLY NO MATTER WHO THE MANUFACTURER IS MANY HARDWARE STORES MOM AND POP AS WELL AS LARGE CHAINS CARRY THEPRESTO PRESSURE COOKER SEALING RINGOVERPRESSURE PLUG PACK QUART AN IMPORTANT CONSIDERATION TO MAKE BEFORE PURCHASE,PERFECT
A1JUTJ04CN4P1N,I NEEDED A QUART STAINLESS STEEL SAUCE PAN AND A STOVETOP PRESSURE COOKER THIS PRESTO COOKER DOUBLES NICELY FOR BOTH I ALREADY OWN AN QUART ELECTRIC PRESSURE COOKER BUT WANTED SOMETHING SMALLER FOR THE SMALLER MEALS SO FAR I HAVE USED IT AS A PRESSURE COOKER X SEARING MEAT X AND SAUTEING UNIONS X IM GLAD I WENT THIS ROUTE INSTEAD OF BUYING THIS PRESTO COOKER AND SHELLING OUT ANOTHER FOR ANOTHER STAINLESS STEEL SAUCE PAN,PERFECT
A1442B0BQVWXFK,AFTER READING A REVIEW THAT SAID GO TO EBAY I DID AND GOT BELTS FOR AND FREE SHIPPING FROM ONE OF THEIR HIGHEST RATED SELLERS THEY ARE BULK GENERIC JUST LIKE THESE BUT I HAVE HAD GOOD LUCK WITH GENERIC I HAVE A BAG TYPE COMMERCIAL MODEL FROM SAMS CLUB AND I WAS TOLD BEFORE BUYING IT THAT IT WAS NOTORIOUS FOR BREAKING BELTS BELT BREAKAGE IS A SMALL PRICE TO PAY FOR THE WAY THE VACUUM WORKS IT WAS SUGGESTED BY THE CARPET INSTALLER THAT DID OUR HOUSE AND HE WAS RIGHT NO DUST CLEAN CARPET I GUESS I DRIFTED FROM REVIEWING THE BELTS BUT WALMART GETS FOR TWO BELTS AND I GOT THESE FOR LESS THAN APIECE HERE IS THE LINKHATE TO DO THIS TO AMAZON BUT IF YOU HAVE A COMMERCIAL BAG TYPE IT WILL LAST YEARS AND YOU WILL SAVE LOADS IF THEY TURN OUT TO BE NO GOOD I WILL EDIT MY POST AMAZON IS STILL THE NUMBER ONE BY FAR FOR MY PURCHASING PREFERENCE MOST OF THE TIME YOU CANT BEAT THE PRICE AND YOU WILL NEVER BEAT THEIR SERVICE NEVER FREDT,NOTPERFECT
A3G5MOHY1U635N,IT REPLACED A BROKEN BELT IN THE EUREKA C SERIES UPRIGHT AND AFTER MONTH LATER IT STILL WORKS THE VALUE WAS VERY GOOD,PERFECT
A2SYAQXJGRY3XE,THESE ARE HARD TO FIND LOCALLY ALTHOUGH THE DESCRIPTION SAYS GENUINE EUREKA BELTS THEY CAME IN GENERIC PLASTIC BAG THEY SEEM TO WEAR ABOUT AS WELL AS THE ORIGINAL BELT PRICE IS GREAT,NOTPERFECT
A304RCB0N55K17,BUY A PACKAGE OR TWO TO KEEP AROUND SO THAT WHEN YOU GET THE URGE TO VACUUM AND CLEAN HOUSE YOU DONT HAVE THE AGGRAVATION OF BEING STUCK WITHOUT A REPLACEMENT BELT FOR YOUR VACUUM CLEANER WHILE YOURE AT IT STOCK UP ON BAGS TOO LIKE THE OLD SCOUTING MOTTO BE PREPARED,NOTPERFECT
A2YA77O5RYQ1JE,I KNOW NOTHING ABOUT VACUUM CLEANER BELTS OTHER THAN I NEEDED ONEFAST SERVICE BELT WAS PRETTY EASY TO INSTALL AND I HAVE AN EXTRA ONE IF NEEDED,NOTPERFECT
ASGFC41K7S8Q1,WHATS TO SAYTHEY ARE DRIVE BELTS FOR OUR EIGHT YEAR OLD EUREKA VACUUM CLEANER THEY FIT FINE FAST FREE SHIPPING COULD NOT FIND A BETTER PRICE VERY PLEASED,PERFECT
A12YLACPTEHDJS,THESE ARE THE REAL DEAL AUTHENTIC EUREKA BELTS FOR USE WITH THE SANITAIRES AND ANY OTHER OF THE OLDER STYLE UPRIGHTS THAT HAVE THE BELT RUNNING DOWN THE MIDDLE OF THE BRUSHROLL I HAVE TRIED GENERIC BELTS IN THE PAST AND MOST HAVE SUFFERED FROM PREMATURE FAILURE AND BURNOUT SOME HAVE EVEN CRACKED AND BROKE AS A RESULT OF THE HEAT AND FRICTION CREATED WHEN THE MOTOR IS RUNNING IT ALL DEPENDS ON THE TYPEAND QUALITYOF THE RUBBER FOLKS THERE IS A REASON MANUFACTURERS RECOMMEND STICKING WITH GENUINE REPLACEMENT PARTS THOUGH GENERIC BELTSBAGS MAY FILL THE VOID MY EXPERIENCE HAS ALWAYS BEEN LESS THAN POSITIVE THESE FIT MY YEAR OLD EUREKA UPRIGHT PERFECTLY AND MAKE IT RUN LIKE NEW ONCE AGAIN I ALSO REFUSE TO PART WITH THIS MACHINE BECAUSE I FIRMLY BELIEVE IT OUTPERFORMS MANY OF THE NEWER MODELS ON THE MARKET TODAY WHATS MORE THE MAINTENANCE AND DESIGN OF THESE OLDER VACUUMS ARE SUCH THAT YOU CAN USUALLY DO THE WORK YOURSELF IF YOU UNDERSTAND HOW THESE VACUUMS WORK AND ARE MECHANICALLY INCLINED THEY ARE VIRTUALLY MAINTENANCE FREE THERE IS LITERALLY NOTHING THAT CAN GO WRONG ON THESE MACHINES EXCEPT THE BELT AND THE OCCASIONAL LIGHT BURNOUT I GENERALLY NEED TO CHANGE MY MINE ROUGHLY EVERY MONTHS DEPENDING ON USE ALSO CARPETS WITH TASSELS AND LOOSE THREADS WREAK HAVOC ON THESE THINGSGET RID OF THEM THEY ARE NOTHING BUT A NUISANCE ANYWAY OVERALL IM QUITE PLEASED AND HOPE THAT EUREKA CONTINUES TO MAKE THESE AVAILABLE FOR THE LONG TERM,PERFECT
A216T6LG9IKBDA,DO WHAT THEY ARE SUPPOSED TO WORK WELL WITH MY VACUUM GREAT VALUE FOR BELTS GOOD VACUUM BELTS HAVENT BROKEN YET,PERFECT
A3O363PTG9I4J9,DONT KID YOURSELF INTO BUYING NONNAME BRAND BELTS THESE BELTS ARE NOT JOINED HORIZONTALLY WHICH WOULD CAUSE THEM TO BREAK MUCH MUCH MORE QUICKLY THEYRE BONDED VERTICALLY ALL THE WAY AROUND WHICH MAKES THEM VERY STRONG ITS WORTH A FEW EXTRA PENNIES TO BUY SOMETHING THATS GOING TO LAST MUCH LONGER,PERFECT
A1H846C0DZ3GVF,IN THE PAST I HAVE TAKEN MY VACUUM TO A VAC SHOPPE TO HAVE BELTS REPLACED DECIDED TO TRY IT MYSELF BUT COULDNT FIND THE BELTS IN LOCAL STORES FOR MY VACUUM THESE WORK AND IT WAS EASY TO DO,PERFECT
A31LQKKE5IOGX8,I GOT THIS FOR MY OLD VACFITS FINE WORKS I HAVE A SPARE LIFE IS GOOD THREE MORE WORDS TO MAKE,PERFECT
A33E1VVUQT43T6,I ORDERED THIS BELT FOR MY VACUUM AND IT TURNED OUT TO BE THE WRONG ONE GOVACUUM CUSTOMER SERVICE RESEARCHED THE CORRECT BELT AND OFFERED TO NOT ONLY GIVE ME A REFUND BUT SEND THE CORRECT BELT FREE OF CHARGE VERY NICE PEOPLE TO DEAL WITH AND EXTREMELY KNOWLEDGEABLE ABOUT PRODUCTS THEY GET A A FROM ME,PERFECT
A16MYMTX9EZWY5,JUST WHAT I WANTEDHARD TO FIND IN STORES AND THE PRICE WAS GOODI LIKE TO KEEP EXTRAS ON HAND BECAUSE WITHOUT THEM THE VACUUM IS USELESS,PERFECT
A1E6PSWBRG2O3J,SO WEVE HAD THIS VACUUM CLEANER FOR A BIT OVER A YEAR NOW IT WAS PURCHASED SEPTEMBER CURRENTLY MY WIFE IS COMPLAINING THAT THE VACUUM IS NOT PROVIDING ENOUGH SUCTION TO PICK UP THE DIRT THE BAG IN THE BACK WAS EMPTIED SO WE KNOW THATS NOT THE PROBLEM TIME IS GOING TO BE SPENT TRYING TO FIGURE OUT WHATS WRONG WITH IT AND IT MAY BE FINISHED DAS FAR AS I KNOWMY IMPRESSION OF THE VACUUM OVER TIME HASNT BEEN THAT GREAT IT PERFORMED RATHER POORLY ON HARDWOOD FLOORING FROM THE START AND I CANT SAY I WAS OVERLY IMPRESSED ON CARPET ITS CLUNKY TO MOVE AROUND AND WHEN THE BAG APPROACHES FULL IT TENDS TO TIP OVER,NOTPERFECT
A2H7P3V9D1IBFT,IVE BEEN VACUUMING FOR OVER YEARS AND I ENJOY TRYING NEW PRODUCTSI HAVE A MYRIAD OF MACHINES FROM TO NO MATTER WHAT I TRY EUREKA MAKES THE BEST VACUUMING PRODUCTS AND THIS PARTICULAR MODEL IS BEST FOR CARPETS THE ERGONOMICS ARE PERFECT BUT THE SINGULARLY WINNING ASPECT OF THIS MACHINE IS ITS STRONG SUCTION AND FIRM GRABBING POWER AS YOU PULL IT BACK TOWARD YOURSELF ITS EASY USE IS A HUGE PLUS FOR ME NO NEED TO DISASSEMBLE REARRANGE CLEAN OR EMPTY TRAYS REASSEMBLE ETC I JUST TAP THE ON BUTTON RELEASE THE HANDLE AND GO ILL BUY ONE OF THESE FOR EVERY FLOOR IN THE HOUSE AND KEEP EACH PLUGGED IN AND READY TO GO,PERFECT
A5UC67M0WKKKW,IVE ONLY HAD THIS VACUUM FOR MONTHS BUT ITS EVERYTHING THE OTHER REVIEWS SAID IT WAS ITS LIGHT AND EASY TO MANEUVER I HAVE TWO LONG HAIR CATS AND IT HAS NO PROBLEM WITH ALL OF THE SHEDDING I LIKE THE CARPET LEVEL ADJUSTMENT SO I CAN DO THE BARE FLOOR AS WELL AS THE CARPET FOR THOROUGH CLEANING I USE A SMALL WAND VACUUM FOR THE BARE FLOORS ASSEMBLY IS A CINCH TOOK ME UNDER HOUR RETURNED MY ORECK IN FAVOR OF THIS ONE,PERFECT
A2I6KBFBFIORH7,IN THE EARLY S MY PARENTS BOUGHT ONE OF THESE EUREKA VACUUMS DURING A KMART BLUELIGHT SPECIAL AND USED IT AS THEIR ONLY VACUUM UNTIL I INHERITED IT AND HAVE USED IT SINCE IT STILL RUNS BUT THE MOTOR BEARINGS ARE WORN OUT THIS ONE APPEARED ALMOST IDENTICAL TO THE ORIGINAL SO I COULDNT RESIST ORDERING IT THE SHAPE OF THE MOTOR HOUSING HAS BEEN MODERNIZED A BIT BUT MOST OF THE MACHINE IS IDENTICAL WHEELS HANDLE BELT BAG ETC EVIDENTLY ELECTROLUX NOW OWNS EUREKA AS THE AD SAYS ELECTROLUX HOWEVER ONLY THE NAME EUREKA APPEARS ON THE MACHINE LIKE THE ORIGINALOBVIOUSLY THIS IS NOT THE MOST POWERFUL OR SOPHISTICATED VACUUM AVAILABLE BUT IT DEFINITELY HAS A PLACE IN THE HOME IT HAS ADEQUATE POWER FOR ROUTINE CLEANING IT IS REASONABLY QUIET QUITE LIGHT AND IS INEXPENSIVE THE COMBINATION OF ITS ADEQUATE BUT NOT EXCESSIVE VACUUM AND ITS GOOD BRUSH DESIGN MAKES IT PREFERABLE TO OUR BAGLESS MACHINE FOR CLEANING SOME OF OUR MORE VALUABLE RUGS THE BAGLESS IS BETTER ON CARPETS IN ADDITION IT WORKS WELL FOR USE IN OUR RV,PERFECT
A2ECSSVTZN9KSJ,THIS VACUUM REALLY SUCKSBUT IN A GOOD WAYTHE MOTOR IS PLENTY STRONG YOU CAN ACTUALLY SEE IT PICK UP THE CARPET JUST BE CAREFUL NOT TO GET ANYTHING THROW RUG FRINGE SHOE LACES ETC CAUGHT IN ITI WOULD GIVE IT A STAR RATING EXCEPT FOR THE PLASTIC HANDLE IT FEELS FLIMSY YOULL PROBABLY NEED TO REPLACE THE HANDLE BEFORE THE MOTOR GIVES OUTOVERALL IM GLAD I BOUGHT IT,NOTPERFECT
AUSYCT6A40AR5,THE CORD IS SHORT AND THE PLUG KEEPS COMING OUT OF THE WALL ILL UPDATE WHEN I CHANGE THE BAG DOES VACCUM OK AND I ROTATE IT EVERY TIMES WITH DYSON ANIMAL I LIKE THE LIGHTWEIGHT OF IT FOR HURRY UP JOBS,NOTPERFECT
A1MGAFP2H3PX9I,GREAT SUCTIONVACUUM POWER USED IN AN APARTMENT WITH WOODEN FLOOR THE DOLLAR VALUE OF THE VACUUMING POWER IS AWESOME IT IS A GREAT ADVANTAGE TO NOT HAVE ADDITIONAL ATTACHMENTS THAT WILL TAKE AWAY FROM THE MAIN VACUUM AT THE VALUE OF THIS VACUUM ONE CAN AFFORD AN INDEPENDENT AND HIGHLY EFFECTIVE SMALLER HANDVAC IF HOSE ATTACHMENTS ARE DESIRED,PERFECT
